CODE,SYMBOL
3698433,779WB42-SG
5095681,779WB40-SG
3796225,779UP33-SG
2919681,779TN32-SG
5335809,779SIDBI27-N0
2919425,779RJ32-SG
194922753,779PY41-SG
5418497,779PN38-SG
5212161,779PN37-SG
5211137,779PN36-SG
7588609,779LTFL30-N0
194911745,779JK41-SG
3750401,779JK35-SG
3798785,779HP38-SG
2677249,779AP31-SG
6640385,7798LTFH29-N0
3750657,778UP36-SG
3750145,778UP35-SG
3749633,778TS34-SG
194824449,778TR41-SG
6984193,778SHFL28-N0
3794945,778RJ33-SG
5446913,778PY36-SG
5418241,778PN37-SG
5221121,778NL33-SG
5904129,778NHB27-NA
2891265,778MZ37-SG
2918657,778MZ32-SG
2644481,778ML31-SG
2989569,778MH30-SG
5614849,778MH29-SG
194287617,778KL45-SG
194794753,778HR40-SG
5055233,778BR31-SG
5445121,778AS34-SG
2419457,778AP42-SG
2419201,778AP41-SG
193955585,778AIFL30-N0
193907969,778ABSL35-N0
194233857,777WB46-SG
194937857,777TR41-SG
3748353,777RJ33-SG
2723329,777RJ32-SG
194793985,777PN38-SG
5221633,777PN36-SG
5048321,777PN33-SG
3801601,777MP47-SG
3699457,777MP43-SG
5212417,777MN38-SG
194931201,777KL48-SG
2970625,777JK37-SG
3695873,777JK35-SG
5454849,777IREDA27-N9
5446657,777HR36-SG
3795201,777HR33-SG
2726913,777HR32-SG
2677505,777GJ32-SG
2501377,777GJ31-SG
194799873,777BR52-SG
3671297,777AP40-SG
5210881,777AP35-SG
194931457,776WB49-SG
3793921,776UK33-SG
194794241,776TS39-SG
3804161,776TN53-SG
6116353,776TIL34-N1
2418945,776PN37-SG
5050113,776MP37-SG
5211393,776MP37A-SG
3681025,776MN35-SG
2915841,776MH30-SG
3804417,776KL58-SG
3802881,776KL51-SG
2757889,776KL38-SG
5445633,776KL35-SG
3037953,776HR30-SG
3748097,776HP33-SG
2620161,776HP30-SG
6936065,776FEDB34-N0
194817793,776AS46-SG
5049857,776AP37-SG
2416129,776AP32-SG
194234113,775WB47-SG
3698177,775WB39-SG
3697153,775UP38-SG
3696897,775UP35-SG
5209857,775UP34-SG
5209345,775UP33-SG
194800129,775TS53-SG
194930689,775TS45-SG
5049601,775TS37-SG
2726657,775TN32-SG
5658625,775TN30-SG
3794433,775SK33-SG
4987649,775SK33A-SG
5565697,775SIDBI27-N1
7149569,775SFL26-N0
5095169,775RJ36-SG
5210625,775RJ35-SG
2760193,775PN42-SG
4988417,775PN36-SG
7716353,775PFCL26A-N0
3794177,775NL33-SG
194946305,775NIIF33-N0
7117569,775LTFL27-N0
6385153,775LICH29-N0
5048833,775HR35-SG
5210369,775HR35A-SG
3793409,775HP32-SG
2918401,775GJ32-SG
5209089,775GA33-SG
7565057,775CIT38-N0
194762753,775CG42-SG
3792897,775CG31-SG
194894593,775BTL28-N0
194912769,775AR46-SG
3010561,775AP29-SG
194829313,774WB48-SG
194829057,774WB44-SG
3752449,774WB43-SG
3751681,774WB41-SG
2971393,774WB39-SG
3725825,774UP37-SG
3680257,774UK33-SG
194283009,774TS55-SG
194287873,774TS51-SG
3752961,774TS48-SG
2760705,774TS46-SG
2760449,774TS45-SG
5210113,774TS35-SG
194911233,774TR41-SG
3753729,774RJ49-SG
2923009,774RJ42-SG
3751425,774RJ40-SG
5050369,774RJ39-SG
5415937,774RJ34-SG
5208833,774RJ33-SG
5220865,774RJ33A-SG
7308801,774PSB34-N0
3751169,774PN39-SG
194911489,774MZ41-SG
3726849,774MZ38-SG
2698241,774MZ33-SG
194913025,774MP47-SG
3751937,774MP43-SG
3680769,774MH33-SG
6983681,774LICH27-N0
6412033,774LIC28-N0
194283777,774KL60-SG
3151617,774KA37-SG
5446145,774KA36-SG
5415681,774KA34-SG
194818817,774JK46-SG
5213441,774JK43-SG
7802625,774IREDA35-N0
5127681,774IREDA31-N7
2417665,774HR35-SG
3792385,774HR31-SG
2989057,774HR29-SG
5167105,774HP38-SG
2968833,774GA32-SG
5207553,774CG31-SG
5600513,774BR39-SG
5222657,774BR38-SG
5092353,774AS33-SG
5241857,774AS33A-SG
2922753,774AP42-SG
2744065,774AP38-SG
5049345,774AP36-SG
5417985,774AP36A-SG
3679489,774AP32-SG
5415169,774AP32A-SG
2725633,774AP31-SG
194777345,773WB43-SG
2488065,773WB32-SG
5166081,773UP35-SG
5165825,773UP34-SG
3721729,773UP33-SG
5092097,773UP33A-SG
5168385,773TS40-SG
3695617,773TS34-SG
7597057,773TIL35-N0
7450369,773TCHFL30-N0
194283265,773RJ55-SG
3578625,773RJ38-SG
5047297,773RJ33-SG
194285057,773PN32-SG
5599233,773MZ39-SG
5020417,773MN35-SG
5445889,773MH36-SG
3749121,773MH34-SG
3793665,773MH32-SG
7718145,773LICH27-N0
5951489,773LIC34-N2
5585409,773KA41-SG
5049089,773KA36-SG
5048577,773KA35-SG
5417729,773KA35A-SG
5209601,773KA34-SG
194818561,773HR45-SG
194930177,773HR45A-SG
2416897,773HR33-SG
3678465,773HR32-SG
1824513,773GS2034-GS
3750913,773GJ36-SG
2725889,773GJ32-SG
5388545,773GJ29-SG
5047553,773GA33-SG
194723585,773CIFCL31-N0
194929921,773CG44-SG
5054977,773CG31-SG
5418753,773BR39-SG
5513985,773BR39A-SG
5095425,773BR38-SG
3720705,773BR33-SG
2969089,773BR32-SG
3747841,773AP32-SG
5220097,773AP32A-SG
194224385,773AIFL30-N0
194272257,773AIFL28-N0
194271745,773AIFL26-N0
194912513,772WB44-SG
194575873,772WB41-SG
2891521,772WB38-SG
5222145,772WB37-SG
194929665,772UP44-SG
3577089,772UP36-SG
5094401,772UP34-SG
194284033,772TS63-SG
194283521,772TS57-SG
3699713,772TS46-SG
5094913,772TS36-SG
5019905,772TS35-SG
5444865,772TN34-SG
5022209,772TN33-SG
6419969,772TIL34-N0
2489601,772RJ35-SG
5097473,772RJ33-SG
5001985,772MZ38-SG
194820609,772MP49-SG
194820353,772MP45-SG
3578113,772MP38-SG
194287105,772MN37-SG
2487809,772MN32-SG
4996353,772ML31-SG
5445377,772MH35-SG
2489345,772MH34-SG
3747585,772MH32-SG
3677953,772MH31-SG
194598145,772KL45-SG
5447937,772KA37-SG
5221377,772KA35-SG
5242113,772KA35A-SG
5362433,772JK43-SG
194763265,772JK43A-SG
2487553,772JK32-SG
888321,772IGT31-NK
5094657,772HR35-SG
5220609,772HR33-SG
3747329,772HR32-SG
3747073,772HP31-SG
1826817,772GS2055-GS
2458625,772GS2049-GS
3725569,772GJ35-SG
3748609,772GJ34-SG
194597633,772BR41-SG
3625217,772BR33-SG
3680001,772BR33A-SG
3721985,772AS33-SG
5050625,772AP41-SG
5166849,772AP38-SG
5022721,772AP36-SG
2743809,772AP35-SG
2694913,772AP34-SG
5212929,771WB43-SG
5212673,771WB41-SG
3581697,771WB39-SG
194601217,771UP46-SG
5055489,771UP33-SG
4987393,771UK33-SG
194528769,771SIHF35-N0
5021953,771RJ33-SG
5496321,771REC27-NJ
194777089,771PN38-SG
193502977,771NIIF35-N0
5601025,771MP40-SG
2889217,771MN32-SG
5097217,771MH33-SG
194931713,771KL53-SG
5213185,771KL43-SG
2776321,771KL42-SG
5448449,771KA38-SG
5242369,771KA36-SG
5310977,771JK48-SG
5208065,771HR33-SG
5241601,771HR33A-SG
5312769,771HDFCB33-N0
3694593,771GJ34-SG
3679745,771GJ33-SG
3694337,771BR33-SG
3624961,771AS33-SG
2776577,771AP42-SG
194763777,771AP41-SG
2776833,771AP39-SG
2777089,771AP37-SG
5221889,771AP37A-SG
3576833,771AP36-SG
2887937,771AP34-SG
3653121,771AP33-SG
3829505,771AP33A-SG
2486017,771AP32-SG
5240833,771AP31-SG
6615041,7712TCHF28-N0
7372033,770TPREL34-N0
194750721,770TOPL30-N0
7467265,770SUNF28-N0
6952449,770SHFL29-N0
193579777,770SHFL27-N0
6117377,770RECL26-NR
6092033,770NABAR27-N4
2488833,770MH32-SG
194272769,770AIFL29-N0
194273281,770AIFL26-N0
194710785,76WB47-SG
194692865,76WB45-SG
194774785,76UP37-SG
5516033,76TS47-SG
5514753,76TS43-SG
194692353,76TS42-SG
2744321,76TN32-SG
5757953,76TN31-SG
194308353,76RCFL29-N0
3072769,76NHAI31-NA
5615105,76MH30-SG
3561217,76KL45-SG
194692609,76KL42-SG
5309441,76KA38-SG
3481857,76KA33-SG
3390721,76KA32-SG
3423745,76KA32A-SG
5023489,76JK53-SG
5170433,76JK53A-SG
194693121,76JK45-SG
3610369,76JK35-SG
876801,76IGT26-ND
194731265,76HR39-SG
3611393,76GJ35-SG
5758209,76GJ33-SG
3242753,76GJ32-SG
194634241,76BR37-SG
194709761,76AP45-SG
5515009,76AP44-SG
194709505,76AP44A-SG
4905985,76AP34-SG
3828225,76AP29-SG
2892545,76AP28-SG
194715649,769WB49-SG
3672833,769WB42-SG
3671041,769WB39-SG
3556097,769UP35-SG
4988161,769UP35A-SG
194938113,769TS56-SG
3720449,769TS32-SG
3673345,769TN43-SG
3428609,769TN37-SG
193774081,769TFSIL28-N0
3681281,769RJ39-SG
3429633,769PY37-SG
3681537,769PN39-SG
5760769,769PN36-SG
3719425,769NHAI31-NE
3557633,769MZ37-SG
2485249,769MZ31-SG
3674113,769MP43-SG
3392513,769MN34-SG
194286593,769ML35-SG
3719937,769MH31-SG
7104001,769LICH26-N0
5794049,769LIC34-N0
2890753,769KL40-SG
5514241,769KA40-SG
5021441,769KA33-SG
5220353,769KA33A-SG
883457,769IGT28-NH
194767617,769ICPR35-N0
5102081,769HUDCO31-N9
194912257,769HR44-SG
194818305,769HR42-SG
194923265,769HR42A-SG
194763521,769HR41-SG
2527489,769HR27-SG
194621185,769HP46-SG
2531329,769GS2043-GS
5597441,769GA34-SG
2888449,769GA32-SG
3149057,769GA32A-SG
194601729,769BR54-SG
5761025,769BR39-SG
2888193,769BR32-SG
3573505,769AS33-SG
3673857,769AP43-SG
5168641,769AP42-SG
194597889,769AP42A-SG
3552769,769AP35-SG
2890497,768WB32-SG
5000193,768UP34-SG
5176321,768UP34A-SG
2889985,768UP32-SG
194582017,768TS44-SG
3582209,768TS42-SG
5177601,768TS37-SG
5021185,768TN30-SG
5205761,768TN30B-SG
5054721,768TN30A-SG
5952513,768SIDBI27-N3
5803009,768SIDB27-N2
6187777,768SID27-N0
2886657,768PN42-SG
3429889,768PN39-SG
195027969,768NIIF31-N0
194763009,768MP43-SG
5022465,768MP34-SG
6120193,768LIC34-N4
194913537,768KL49-SG
5507329,768KA39-SG
5361921,768KA37-SG
3393025,768KA34-SG
3066369,768KA31-SG
5449729,768JK44-SG
194483713,768JK38-SG
3251457,768JK37-SG
5593857,768JH32-SG
5337089,768IREDA33-N8
3575809,768HR33-SG
3147521,768HR31-SG
194049793,768GSGL28-N0
194051329,768GSGL28C-N0
194050817,768GSGL28B-N0
194050305,768GSGL28A-N0
3724289,768GJ33-SG
3623937,768GJ30-SG
5503745,768CG32-SG
3653377,768BR33-SG
3068161,768BR32-SG
194762497,768AS41-SG
2695169,768AS32-SG
5502977,768AS31-SG
5182465,768AR33-SG
194762241,768AP39-SG
5598721,768AP37-SG
7383041,7685TCHF28-N0
194613505,76825AIFL2-N0
194761217,767WB46-SG
5762049,767WB44-SG
194753281,767WB44A-SG
5761793,767WB43-SG
3430657,767WB41-SG
3430145,767WB39-SG
3388673,767WB37-SG
194828545,767UP41-SG
5360129,767UP33-SG
194484993,767UK41-SG
3610113,767UK33-SG
5358337,767UK33A-SG
194485505,767TS46-SG
5051649,767TS45-SG
3427585,767TS35-SG
3728385,767TN53-SG
5240321,767TN30-SG
5596929,767RJ34-SG
5361153,767RJ33-SG
4906753,767PN35-SG
3488257,767NL33-SG
5182209,767NL33B-SG
3575553,767NL33A-SG
2698497,767NL32-SG
3575041,767MP33-SG
5761537,767KL43-SG
2777857,767KL34-SG
5585921,767KA42-SG
5176833,767KA36-SG
3067905,767KA32-SG
194706177,767JK38-SG
3393793,767JH37-SG
194575617,767HR41-SG
5361665,767HR35-SG
2888705,767HR32-SG
5506305,767HP34-SG
4998913,767GA33-SG
5359873,767GA33A-SG
194485249,767CG43-SG
5504513,767CG33-SG
5593345,767CG31-SG
3552513,767AS33-SG
4998657,767AS33B-SG
3607553,767AS33A-SG
3066881,767AS32-SG
4988673,767AP38-SG
5506561,767AP38A-SG
2482177,767AP31-SG
5587713,766WB43-SG
3559937,766WB39-SG
3625473,766UP33-SG
3653889,766UP33A-SG
2757377,766UP32-SG
3582721,766TS44-SG
3427073,766TS34-SG
5023233,766TN43-SG
5357569,766TN33-SG
3654145,766SK33-SG
3582465,766RJ43-SG
5759233,766RJ34-SG
3573761,766RJ33-SG
5758721,766RJ33A-SG
5591553,766RJ31-SG
3727105,766MP48-SG
5179137,766ML32-SG
194716161,766MH52-SG
194715393,766MH47-SG
3724545,766MH33-SG
7502081,766LICH29-N0
3728129,766KL50-SG
5052673,766KL46-SG
194819585,766KL39-SG
3152129,766KA42-SG
194927617,766JCL31-N0
5760257,766HR36-SG
5000449,766HR35-SG
3746561,766HR29-SG
5443585,766GJ32-SG
3652865,766GJ30-SG
5242625,766GJ30A-SG
3609089,766BR33-SG
5022977,766AP42-SG
5001729,766AP37-SG
3573249,766AP32-SG
5361409,765UP34-SG
5654017,765UP30-SG
194716417,765TS55-SG
194715905,765TS52-SG
5004801,765TS39-SG
5680129,765TS30-SG
194301697,765TPREL40-N0
3583233,765TN53-SG
3551745,765TN33-SG
4998145,765TN33A-SG
5096449,765TN30-SG
2619905,765TN29-SG
193581825,765TML28-N0
194511617,765TMCV28-N0
194505473,765TMCV27-N0
6642689,765SHFL29-N0
5053441,765RJ48-SG
194708481,765RJ40-SG
3553537,765RJ33-SG
2699009,765RJ32-SG
2889729,765RJ32A-SG
3067137,765PN42-SG
5456641,765PGCIL34-N0
3391233,765NL32-SG
5335297,765NBFID38-N0
194731521,765MZ41-SG
194923009,765MP41-SG
194910465,765MP40-SG
6496257,765LICH31-N0
3582977,765KL48-SG
3426305,765KA34-SG
194634497,765JK37-SG
3553793,765HR33-SG
5181441,765HR33B-SG
3653633,765HR33A-SG
3572993,765HR30-SG
5308929,765HP35-SG
5944833,765HDFC34-N1
3574785,765GJ33-SG
2619649,765GJ29-SG
5214209,765GJ29A-SG
5758977,765GA34-SG
5180929,765GA33-SG
3390209,765GA32-SG
5758465,765CG33-SG
194734337,765BR51-SG
194733825,765BR44-SG
194689793,765BR33-SG
2695425,765BR32-SG
2744577,765BR32A-SG
194731009,765AS38-SG
2755841,765AS32-SG
194912001,765AP43-SG
4997121,764WB43-SG
5362177,764WB43A-SG
3486977,764WB42-SG
194733313,764WB42A-SG
194708737,764WB41-SG
3391489,764WB32-SG
3611905,764UP36-SG
194689281,764UK32-SG
194753025,764TS44-SG
3608833,764TS33-SG
2699265,764TN32-SG
2675713,764TN29-SG
5840641,764RL27-NM
5213697,764RJ49-SG
3558913,764RJ38-SG
5500161,764REC34-NK
5128705,764NABAR31-N2
3607809,764MP33-SG
3554817,764MH33-SG
2888961,764MH32-SG
194761473,764KL47-SG
194722817,764KL39-SG
3483137,764KL34-SG
5310465,764KA39-SG
4997889,764KA32-SG
5222913,764JK50-SG
3883009,764IRFC31-NO
5101569,764HUDCO31-N8
3562241,764HR31-SG
5507073,764HP39-SG
5504769,764GJ34-SG
5504001,764GJ33-SG
5443073,764GJ31-SG
3486465,764GA38-SG
3555073,764GA33-SG
5266177,764GA30-SG
194575361,764CG40-SG
3389953,764BR32-SG
5265921,764AR30-SG
194708225,764AP40-SG
3248385,764AP33-SG
5502465,764AP31-SG
5898497,764ABL34-N0
7613953,7645LICH30-N0
194734081,763WB46-SG
5310209,763WB38-SG
3155969,763TS44-SG
3154177,763TS43-SG
3511809,763TS36-SG
194716673,763TN56-SG
3160321,763TN47-SG
5761281,763RJ41-SG
3425793,763PY32-SG
3252737,763PN39-SG
194761729,763MP48-SG
194484737,763MP41-SG
5307137,763ML32-SG
5760513,763MH36-SG
5760001,763MH35-SG
2415873,763MH30-SG
3257857,763KL43-SG
3424001,763KL32-SG
3253761,763KA42-SG
3362305,763KA40-SG
3360769,763KA39-SG
3249153,763KA37-SG
5053953,763JK53-SG
5243649,763JK53A-SG
3606273,763JH30-SG
3488513,763HR33-SG
3390465,763HR32-SG
2414849,763HR29-SG
2501121,763HR28-SG
3360513,763HP37-SG
194647553,763HLICL35-N0
2536193,763GS2059-GS
5595649,763GJ34-SG
5595137,763GJ33-SG
3562497,763GJ32-SG
5307649,763GA33-SG
194723329,763BR40-SG
5309697,763BR38-SG
194286337,763AS35-SG
5307905,763AR33-SG
194287361,763AP37-SG
2439937,763AP30-SG
194224897,76377AIF29-N0
194753537,762WB47-SG
194692097,762WB41-SG
194484481,762UP41-SG
3527169,762UP35-SG
5308161,762UP34-SG
5307393,762UP33-SG
3511297,762UK33-SG
4988929,762TN53-SG
3560449,762TN43-SG
5759745,762TN34-SG
3482113,762TN33-SG
193533441,762TCL30-N0
4996609,762RJ43-SG
3625985,762PY35-SG
3865601,762PN38-SG
194717953,762PN33-SG
3244289,762PN32-SG
2752257,762NTPC35F-ND
5953025,762NABAR29-N3
194634753,762MZ38-SG
3626497,762MZ36-SG
194820097,762MP39-SG
3625729,762MP34-SG
3626241,762MN35-SG
2481921,762MH30-SG
2886913,762MH30A-SG
3487745,762KL53-SG
5362689,762KL44-SG
5309185,762KL38-SG
194758657,762JK41-SG
3481601,762HR31-SG
4996865,762HP43-SG
2441729,762GS2039-GS
2966785,762GJ29-SG
4986881,762GJ28-SG
3245569,762GA32-SG
3423489,762GA32A-SG
2778625,762BR32-SG
4910337,762BR31-SG
194757377,762AS46-SG
194910977,762AS41-SG
4911617,762AS33-SG
3242497,762AS32-SG
3423233,762AR32-SG
194899969,762AP39-SG
194286849,762AP36-SG
194710017,761WB45-SG
194658817,761WB41-SG
194734593,761TS52-SG
3867137,761TS44-SG
194733057,761TS42-SG
3606529,761TS32-SG
194761985,761TN56-SG
2778113,761TN32-SG
3425025,761TN32A-SG
3866881,761RJ43-SG
3424513,761RJ32-SG
2415361,761MH29-SG
6410753,761LIC34-N0
3362561,761JK42-SG
194733569,761HR43-SG
2778369,761HR32-SG
5309953,761HP38-SG
1828353,761GS2030-GS
2695937,761GJ32-SG
5005313,761AP43-SG
194708993,761AP42-SG
194910721,761AP41-SG
194380801,761ABCL35A-N0
194725633,760TOPL29-N0
5113857,760PFCL35-N3
5835009,760PFC29-N0
193885441,760GFL30-N0
7689217,760CIT38-N0
194754049,760BR50-SG
193977089,760ABCL35-N0
194584833,75WB37-SG
4629761,75UP35-SG
6027777,75UK29-SG
194524673,75TS52-SG
194524417,75TS51-SG
5667073,75TR30-SG
5974273,75TN54-SG
194705665,75TN37-SG
6036737,75TN31-SG
5939201,75SK34-SG
194274305,75MP44-SG
194629121,75MP36-SG
5940225,75MN36-SG
5978113,75MN36A-SG
5972993,75MH44-SG
6149889,75IREDA34-ND
3865089,75HR30-SG
3480065,75HR29-SG
4377857,75HP38-SG
2806017,75HP37-SG
2805761,75HP36-SG
1759489,75GS2034-GS
194042369,75GFL30-N0
194042881,75GFL28-N0
194539009,75GA36-SG
4628993,75GA33-SG
194704641,75CG35-SG
4628481,75BR31-SG
6014465,75AS34-SG
194524161,75AR45-SG
194388737,75AP46-SG
194388225,75AP45-SG
4908545,75AP41-SG
6036993,75AP32-SG
3240961,75AP28-SG
194693377,759WB47-SG
4908033,759WB39-SG
194730753,759WB37-SG
194691841,759UP41-SG
194722561,759UK38-SG
194693633,759TS48-SG
5588481,759TS46-SG
3512577,759TS40-SG
3626753,759TS40A-SG
3512065,759TS37-SG
5588225,759TN44-SG
6024705,759RL27-NO
3867905,759RJ48-SG
5095937,759RJ46-SG
3627009,759PY41-SG
3655425,759PN39-SG
3844865,759PN33-SG
194780929,759PHFL31-N0
194758913,759OR46-SG
6121729,759NHB27-ND
6173185,759NH27-NE
194709249,759MP44-SG
3654913,759MP38-SG
194705921,759MP38A-SG
4861697,759MN35-SG
193542401,759LTFL28-N0
3340545,759KA38-SG
5841921,759IREDA34-N0
5952001,759IRDA34-NC
4906497,759HR35-SG
3654657,759HP38-SG
1825281,759GS2029-GS
193760257,759GIL30-N0
194710273,759CG46-SG
194793473,759CG36-SG
5672449,759CG30-SG
194658561,759AS39-SG
194721793,759AS36-SG
194710529,759AP47-SG
194581761,759AP44-SG
194752769,759AP43-SG
3511553,759AP33-SG
194680577,758WB42-SG
194828801,758UK38-SG
194693889,758TS53-SG
194753793,758TS48-SG
3674369,758TS45-SG
5310721,758TS41-SG
194711041,758TN56-SG
194757633,758TN56A-SG
5591297,758TN54-SG
194793729,758TN37-SG
6651393,758SDIL31-N0
3674625,758RJ48-SG
6116865,758RECL29-NQ
2792193,758PN42-SG
3845377,758NL33-SG
7475201,758LICH35-N0
7750913,758LICH35A-N0
194234369,758KL50-SG
3674881,758KL49-SG
194900225,758KA40-SG
5096193,758JK50-SG
3422209,758JH31-SG
3389697,758HR30-SG
5357313,758GJ32-SG
5213953,758GJ26-SG
2793473,758GA37-SG
2840833,758GA37A-SG
194428417,758CIFL30-N0
194387713,758BR43-SG
3356929,758BR32-SG
3844097,758AS33-SG
2793729,758AP42-SG
2793217,758AP40-SG
194084097,758ABHFL35-N0
194682113,757WB46-SG
194937345,757UP38-SG
194776577,757UP36-SG
3525633,757TS31-SG
3700481,757TN53-SG
194937601,757TN38-SG
3511041,757TN33-SG
194233089,757RJ43-SG
194386177,757PN37-SG
5476865,757NHB31-N8
194233601,757MP45-SG
194233345,757MP43-SG
194633729,757ML34-SG
3561729,757MH31-SG
6617345,757LICH29-N0
2840577,757JK34-SG
5534977,757IRFC29-NP
5927681,757IREDL29-NB
194723073,757HR40-SG
3241985,757HR30-SG
3357953,757HP32-SG
2694657,757HP31-SG
2571777,757GS2033-GS
3525889,757GJ32-SG
3422465,757GJ31-SG
3037697,757GJ26-SG
194389249,757BR49-SG
5691905,757BOB24-N0
194705153,757AS36-SG
3356673,757AS32-SG
194387969,756WB45-SG
2857217,756WB42-SG
194581505,756WB42A-SG
2856705,756WB39-SG
4907009,756UP35-SG
3612673,756TS48-SG
2856961,756TS40-SG
5516289,756TN54-SG
3675393,756TN53-SG
5358849,756TN53A-SG
194933249,756SK36-SG
3612929,756RJ48-SG
194387457,756RJ41-SG
3864321,756RJ33-SG
6272001,756RECL27-N0
194657793,756PY35-SG
194722305,756OR38-SG
194893057,756NIIF31-N0
194484225,756MP39-SG
194680833,756KL44-SG
194793217,756KA36-SG
4997377,756JK53-SG
5178881,756JK48-SG
7585537,756IIFCL28-N0
194232577,756HP40-SG
194674177,756HP40A-SG
194730497,756CG37-SG
194681089,756AS45-SG
194582273,755TS46-SG
4911361,755TS32-SG
3525121,755TS30-SG
193789953,755TPREL40-N0
5762305,755TN54-SG
3613953,755TN53-SG
194341377,755TCSL28-N0
6350081,755RECL26-N0
6037249,755PN32-SG
6034177,755PGCI34-N2
5915905,755PFC27-NA
4906241,755MP35-SG
194792705,755KA35-SG
3527425,755JK38-SG
5305345,755GJ31-SG
3421697,755GJ30-SG
3359745,755GA32-SG
5873665,755DDL39-N0
2840065,755BR32-SG
3337729,755BR32A-SG
2840321,755AS32-SG
194635777,755AR45-SG
3241217,755AP29-SG
4905729,754UK33-SG
194229761,754TS55-SG
194218497,754TS53-SG
194217985,754TS51-SG
194673921,754TR40-SG
194792961,754TN36-SG
194218241,754RJ53-SG
194691329,754RJ36-SG
194690561,754RJ35-SG
4912897,754RJ33-SG
194537217,754PN34-SG
6049281,754PN32-SG
194582529,754MP48-SG
194681857,754MP46-SG
194673409,754MN38-SG
194776833,754MH37-SG
5974785,754KL55-SG
3340801,754KA41-SG
194483969,754KA39-SG
194758401,754KA37-SG
194673665,754HR40-SG
2453761,754GS2036-GS
193759745,754GIL29-N0
194483457,754CG38-SG
194730241,754CG36-SG
4910081,754CG31-SG
194285313,754BR33-SG
6276097,754BOI34-N0
6049537,754AS34-SG
2725377,754AS28-SG
5304833,754AS28A-SG
194674433,754AP42-SG
3510273,754AP29-SG
194892545,7545NIIF28-N0
5973505,753WB44-SG
194389761,753TS52-SG
3341057,753TS47-SG
3655681,753TN53-SG
194722049,753TN37-SG
194574593,753SK36-SG
194898945,753SK36A-SG
6079745,753RECL34-NP
6050817,753PN37-SG
6050561,753PN36-SG
193746177,753PHFL30-N0
2751745,753NTPC30E-NC
5974017,753KL50-SG
194673153,753KA38-SG
3009025,753IRFC30-NJ
5889537,753IRED34-NA
6227969,753ICICI34-N0
194899713,753HR38-SG
4909825,753HR33-SG
2778881,753HR30-SG
2796289,753BR32-SG
2791937,753AS32-SG
5442305,753AS29-SG
2609921,753AS27-SG
194581249,753AP40-SG
194817537,753AP37-SG
6050305,753AP36-SG
194704897,753AP36A-SG
194745345,75343PHF31-N0
194659073,752WB44-SG
5971969,752WB39-SG
5979137,752UP39-SG
194390017,752TS54-SG
194582785,752TS52-SG
194629377,752TS36-SG
194583041,752TN55-SG
4905473,752TN33-SG
5973249,752RJ44-SG
6051329,752RJ39-SG
6051073,752RJ37-SG
194539265,752RJ36-SG
194718721,752RJ35-SG
6050049,752RJ34-SG
4629249,752PN35-SG
5790977,752MZ40-SG
194231041,752KL33-SG
194691585,752KA37-SG
194635265,752HR42-SG
194635009,752HR41-SG
194232321,752HR39-SG
6049793,752HR34-SG
5978881,752HP39-SG
5979393,752GA39-SG
194933761,752GA37-SG
5790465,752BR39-SG
194265089,752BR36-SG
4846849,752BR31-SG
5788673,752AS34-SG
5791745,752AP43-SG
2298113,752AP42-SG
4378113,752AP39-SG
2297345,752AP38-SG
194672897,752AP37-SG
194321665,752ABCL30-N0
5972225,751UP40-SG
194580993,751UP40A-SG
194658305,751UP39-SG
5978369,751UP38-SG
194757889,751UK35-SG
6966017,751SIDBI28-N0
5788417,751RJ34-SG
6037761,751PN37-SG
4630273,751PN36-SG
6048257,751NHB31-NC
194388993,751MP48-SG
4907265,751MP38-SG
4629505,751MN35-SG
194705409,751KA36-SG
5974529,751JK54-SG
194274561,751JK45-SG
194565121,751JK40-SG
7503873,751HUDCO28-N5
194265857,751HR41-SG
3359233,751HR29-SG
5787905,751CG32-SG
6051585,751AP41-SG
5680385,750TS28-SG
194729985,750TN36-SG
194721537,750TN36A-SG
5659393,750TN29-SG
193986305,750TCSL28-N0
5636097,750MZ30-SG
3009793,750IRFC35-NK
5175809,750GA30-SG
7599361,750BOI35-N0
5191169,750AS30-SG
5885185,74WB44-SG
4680449,74WB42-SG
2197505,74WB38-SG
4467969,74UP33-SG
4350465,74TS45-SG
4713473,74TS43-SG
5943553,74TN54-SG
2199041,74TN42-SG
194786049,74TN35-SG
5885441,74TN34-SG
5884673,74RJ42-SG
4694273,74RJ41-SG
6157569,74PY30-SG
7672577,74PFCL35-N0
7370497,74PFCL30-N0
5884161,74MZ39-SG
194430209,74MP47-SG
194429953,74MP46-SG
194785793,74MP35-SG
4302081,74MP34-SG
3358209,74ML27-SG
5886721,74MH36-SG
5885953,74MH35-SG
4346369,74MH32-SG
4345601,74MH31-SG
4694017,74KL41-SG
2230529,74KL37-SG
5887233,74JK44-SG
2196481,74HR37-SG
4346625,74HR33-SG
2811137,74GS2062-GS
1759745,74GS2035-GS
194538241,74GJ36-SG
194786561,74GJ36A-SG
4784129,74GJ27-SG
5357057,74GJ26-SG
194232065,74GA37-SG
4345345,74CG30-SG
6275585,74CB34-N0
5884417,74BR39-SG
194583553,74BR35-SG
4466177,74BR30-SG
3970049,74AS33-SG
4713729,74AP43-SG
6097153,74AP41-SG
4332289,74AP32-SG
3962113,74AP31-SG
5977601,749UP36-SG
4661761,749UP34-SG
5788161,749UP34A-SG
4909313,749TS44-SG
194578177,749TS39-SG
5789185,749TS35-SG
